,IndexName,Date,Total Returns Index
213,NIFTY SMALLCAP 250,19 Feb 2021,8310.76
214,NIFTY SMALLCAP 250,18 Feb 2021,8380.21
215,NIFTY SMALLCAP 250,17 Feb 2021,8308.12
216,NIFTY SMALLCAP 250,16 Feb 2021,8273.1
217,NIFTY SMALLCAP 250,15 Feb 2021,8254.08
218,NIFTY SMALLCAP 250,12 Feb 2021,8230.57
219,NIFTY SMALLCAP 250,11 Feb 2021,8242.12
220,NIFTY SMALLCAP 250,10 Feb 2021,8126.77
221,NIFTY SMALLCAP 250,09 Feb 2021,8093.46
222,NIFTY SMALLCAP 250,08 Feb 2021,8127.95
223,NIFTY SMALLCAP 250,05 Feb 2021,8005.87
224,NIFTY SMALLCAP 250,04 Feb 2021,7986.75
225,NIFTY SMALLCAP 250,03 Feb 2021,7877.83
226,NIFTY SMALLCAP 250,02 Feb 2021,7767.82
227,NIFTY SMALLCAP 250,01 Feb 2021,7671.61
228,NIFTY SMALLCAP 250,29 Jan 2021,7520.47
229,NIFTY SMALLCAP 250,28 Jan 2021,7545.36
230,NIFTY SMALLCAP 250,27 Jan 2021,7576.21
231,NIFTY SMALLCAP 250,25 Jan 2021,7592.39
232,NIFTY SMALLCAP 250,22 Jan 2021,7669.56
233,NIFTY SMALLCAP 250,21 Jan 2021,7723.17
234,NIFTY SMALLCAP 250,20 Jan 2021,7756.36
235,NIFTY SMALLCAP 250,19 Jan 2021,7724.75
236,NIFTY SMALLCAP 250,18 Jan 2021,7597.54
237,NIFTY SMALLCAP 250,15 Jan 2021,7740.44
238,NIFTY SMALLCAP 250,14 Jan 2021,7823.52
239,NIFTY SMALLCAP 250,13 Jan 2021,7789.25
240,NIFTY SMALLCAP 250,12 Jan 2021,7809.58
241,NIFTY SMALLCAP 250,11 Jan 2021,7787.2
242,NIFTY SMALLCAP 250,08 Jan 2021,7793.25
243,NIFTY SMALLCAP 250,07 Jan 2021,7738.14
244,NIFTY SMALLCAP 250,06 Jan 2021,7651.47
245,NIFTY SMALLCAP 250,05 Jan 2021,7670.83
246,NIFTY SMALLCAP 250,04 Jan 2021,7624.31
247,NIFTY SMALLCAP 250,01 Jan 2021,7525.92
0,NIFTY SMALLCAP 250,30 Dec 2022,11832.26
1,NIFTY SMALLCAP 250,29 Dec 2022,11741.31
2,NIFTY SMALLCAP 250,28 Dec 2022,11727.2
3,NIFTY SMALLCAP 250,27 Dec 2022,11702.2
4,NIFTY SMALLCAP 250,26 Dec 2022,11559.53
5,NIFTY SMALLCAP 250,23 Dec 2022,11184.91
6,NIFTY SMALLCAP 250,22 Dec 2022,11698.23
7,NIFTY SMALLCAP 250,21 Dec 2022,11905.57
8,NIFTY SMALLCAP 250,20 Dec 2022,12156.75
9,NIFTY SMALLCAP 250,19 Dec 2022,12181.94
10,NIFTY SMALLCAP 250,16 Dec 2022,12145.56
11,NIFTY SMALLCAP 250,15 Dec 2022,12242.77
12,NIFTY SMALLCAP 250,14 Dec 2022,12295.44
13,NIFTY SMALLCAP 250,13 Dec 2022,12215.65
14,NIFTY SMALLCAP 250,12 Dec 2022,12146.43
15,NIFTY SMALLCAP 250,09 Dec 2022,12082.27
16,NIFTY SMALLCAP 250,08 Dec 2022,12208.76
17,NIFTY SMALLCAP 250,07 Dec 2022,12141.55
18,NIFTY SMALLCAP 250,06 Dec 2022,12188.69
19,NIFTY SMALLCAP 250,05 Dec 2022,12217.39
20,NIFTY SMALLCAP 250,02 Dec 2022,12177.03
21,NIFTY SMALLCAP 250,01 Dec 2022,12096.78
22,NIFTY SMALLCAP 250,30 Nov 2022,12043.37
23,NIFTY SMALLCAP 250,29 Nov 2022,11982.46
24,NIFTY SMALLCAP 250,28 Nov 2022,12025.34
25,NIFTY SMALLCAP 250,25 Nov 2022,11898.03
26,NIFTY SMALLCAP 250,24 Nov 2022,11806.6
27,NIFTY SMALLCAP 250,23 Nov 2022,11742.11
28,NIFTY SMALLCAP 250,22 Nov 2022,11673.93
29,NIFTY SMALLCAP 250,21 Nov 2022,11682.03
30,NIFTY SMALLCAP 250,18 Nov 2022,11668.61
31,NIFTY SMALLCAP 250,17 Nov 2022,11721.34
32,NIFTY SMALLCAP 250,16 Nov 2022,11734.96
33,NIFTY SMALLCAP 250,15 Nov 2022,11773.72
34,NIFTY SMALLCAP 250,14 Nov 2022,11766.24
35,NIFTY SMALLCAP 250,11 Nov 2022,11712.52
36,NIFTY SMALLCAP 250,10 Nov 2022,11673.09
37,NIFTY SMALLCAP 250,09 Nov 2022,11818.22
38,NIFTY SMALLCAP 250,07 Nov 2022,11864.29
39,NIFTY SMALLCAP 250,04 Nov 2022,11776.09
40,NIFTY SMALLCAP 250,03 Nov 2022,11721.97
41,NIFTY SMALLCAP 250,02 Nov 2022,11706.8
42,NIFTY SMALLCAP 250,01 Nov 2022,11704.78
43,NIFTY SMALLCAP 250,31 Oct 2022,11687.81
44,NIFTY SMALLCAP 250,28 Oct 2022,11642.84
45,NIFTY SMALLCAP 250,27 Oct 2022,11713.63
46,NIFTY SMALLCAP 250,25 Oct 2022,11667.25
47,NIFTY SMALLCAP 250,24 Oct 2022,11687.38
48,NIFTY SMALLCAP 250,21 Oct 2022,11579.01
49,NIFTY SMALLCAP 250,20 Oct 2022,11628.45
50,NIFTY SMALLCAP 250,19 Oct 2022,11614.68
51,NIFTY SMALLCAP 250,18 Oct 2022,11611.26
52,NIFTY SMALLCAP 250,17 Oct 2022,11518.51
53,NIFTY SMALLCAP 250,14 Oct 2022,11489.15
54,NIFTY SMALLCAP 250,13 Oct 2022,11484.6
55,NIFTY SMALLCAP 250,12 Oct 2022,11546.18
56,NIFTY SMALLCAP 250,11 Oct 2022,11495.94
57,NIFTY SMALLCAP 250,10 Oct 2022,11676.22
58,NIFTY SMALLCAP 250,07 Oct 2022,11740.62
59,NIFTY SMALLCAP 250,06 Oct 2022,11702.93
60,NIFTY SMALLCAP 250,04 Oct 2022,11575.9
61,NIFTY SMALLCAP 250,03 Oct 2022,11424.64
62,NIFTY SMALLCAP 250,30 Sep 2022,11467.99
63,NIFTY SMALLCAP 250,29 Sep 2022,11295.22
64,NIFTY SMALLCAP 250,28 Sep 2022,11231.49
65,NIFTY SMALLCAP 250,27 Sep 2022,11281.24
66,NIFTY SMALLCAP 250,26 Sep 2022,11221.51
67,NIFTY SMALLCAP 250,23 Sep 2022,11609.76
68,NIFTY SMALLCAP 250,22 Sep 2022,11843.56
69,NIFTY SMALLCAP 250,21 Sep 2022,11774.93
70,NIFTY SMALLCAP 250,20 Sep 2022,11847.73
71,NIFTY SMALLCAP 250,19 Sep 2022,11712.42
72,NIFTY SMALLCAP 250,16 Sep 2022,11795.76
73,NIFTY SMALLCAP 250,15 Sep 2022,12072.09
74,NIFTY SMALLCAP 250,14 Sep 2022,12073.54
75,NIFTY SMALLCAP 250,13 Sep 2022,12061.92
76,NIFTY SMALLCAP 250,12 Sep 2022,12048.41
77,NIFTY SMALLCAP 250,09 Sep 2022,11935.41
78,NIFTY SMALLCAP 250,08 Sep 2022,11957.47
79,NIFTY SMALLCAP 250,07 Sep 2022,11872.24
80,NIFTY SMALLCAP 250,06 Sep 2022,11775.15
81,NIFTY SMALLCAP 250,05 Sep 2022,11738.1
82,NIFTY SMALLCAP 250,02 Sep 2022,11621.55
83,NIFTY SMALLCAP 250,01 Sep 2022,11596.14
84,NIFTY SMALLCAP 250,30 Aug 2022,11560.74
85,NIFTY SMALLCAP 250,29 Aug 2022,11419.32
86,NIFTY SMALLCAP 250,26 Aug 2022,11487.58
87,NIFTY SMALLCAP 250,25 Aug 2022,11404.82
88,NIFTY SMALLCAP 250,24 Aug 2022,11365.32
89,NIFTY SMALLCAP 250,23 Aug 2022,11265.85
90,NIFTY SMALLCAP 250,22 Aug 2022,11152.28
91,NIFTY SMALLCAP 250,19 Aug 2022,11251.5
92,NIFTY SMALLCAP 250,18 Aug 2022,11372.48
93,NIFTY SMALLCAP 250,17 Aug 2022,11340.83
94,NIFTY SMALLCAP 250,16 Aug 2022,11286.57
95,NIFTY SMALLCAP 250,12 Aug 2022,11188.52
96,NIFTY SMALLCAP 250,11 Aug 2022,11162.56
97,NIFTY SMALLCAP 250,10 Aug 2022,11090.19
98,NIFTY SMALLCAP 250,08 Aug 2022,11119.64
99,NIFTY SMALLCAP 250,05 Aug 2022,11092.24
100,NIFTY SMALLCAP 250,04 Aug 2022,11102.48
101,NIFTY SMALLCAP 250,03 Aug 2022,11130.58
102,NIFTY SMALLCAP 250,02 Aug 2022,11174.77
103,NIFTY SMALLCAP 250,01 Aug 2022,11106.22
104,NIFTY SMALLCAP 250,29 Jul 2022,10925.13
105,NIFTY SMALLCAP 250,28 Jul 2022,10772.2
106,NIFTY SMALLCAP 250,27 Jul 2022,10690.62
107,NIFTY SMALLCAP 250,26 Jul 2022,10689.46
108,NIFTY SMALLCAP 250,25 Jul 2022,10799.25
109,NIFTY SMALLCAP 250,22 Jul 2022,10842.46
110,NIFTY SMALLCAP 250,21 Jul 2022,10812.3
111,NIFTY SMALLCAP 250,20 Jul 2022,10724.41
112,NIFTY SMALLCAP 250,19 Jul 2022,10659.36
113,NIFTY SMALLCAP 250,18 Jul 2022,10568.42
114,NIFTY SMALLCAP 250,15 Jul 2022,10416.46
115,NIFTY SMALLCAP 250,14 Jul 2022,10363.68
116,NIFTY SMALLCAP 250,13 Jul 2022,10432.16
117,NIFTY SMALLCAP 250,12 Jul 2022,10409.61
118,NIFTY SMALLCAP 250,11 Jul 2022,10447.95
119,NIFTY SMALLCAP 250,08 Jul 2022,10340.67
120,NIFTY SMALLCAP 250,07 Jul 2022,10316.66
121,NIFTY SMALLCAP 250,06 Jul 2022,10182.41
122,NIFTY SMALLCAP 250,05 Jul 2022,10128.44
123,NIFTY SMALLCAP 250,04 Jul 2022,10102.28
124,NIFTY SMALLCAP 250,01 Jul 2022,10052.37
125,NIFTY SMALLCAP 250,30 Jun 2022,10030.82
126,NIFTY SMALLCAP 250,29 Jun 2022,10063.08
127,NIFTY SMALLCAP 250,28 Jun 2022,10118.05
128,NIFTY SMALLCAP 250,27 Jun 2022,10125.96
129,NIFTY SMALLCAP 250,24 Jun 2022,9966.26
130,NIFTY SMALLCAP 250,23 Jun 2022,9796.47
131,NIFTY SMALLCAP 250,22 Jun 2022,9682.96
132,NIFTY SMALLCAP 250,21 Jun 2022,9785.23
133,NIFTY SMALLCAP 250,20 Jun 2022,9492.41
134,NIFTY SMALLCAP 250,17 Jun 2022,9796.32
135,NIFTY SMALLCAP 250,16 Jun 2022,9874.6
136,NIFTY SMALLCAP 250,15 Jun 2022,10186.85
137,NIFTY SMALLCAP 250,14 Jun 2022,10128.1
138,NIFTY SMALLCAP 250,13 Jun 2022,10169.75
139,NIFTY SMALLCAP 250,10 Jun 2022,10542.77
140,NIFTY SMALLCAP 250,09 Jun 2022,10635.95
141,NIFTY SMALLCAP 250,08 Jun 2022,10629.02
142,NIFTY SMALLCAP 250,07 Jun 2022,10647.43
143,NIFTY SMALLCAP 250,06 Jun 2022,10707.43
144,NIFTY SMALLCAP 250,03 Jun 2022,10775.74
145,NIFTY SMALLCAP 250,02 Jun 2022,10870.61
146,NIFTY SMALLCAP 250,01 Jun 2022,10814.89
147,NIFTY SMALLCAP 250,31 May 2022,10742.59
148,NIFTY SMALLCAP 250,30 May 2022,10634.08
149,NIFTY SMALLCAP 250,27 May 2022,10401.02
150,NIFTY SMALLCAP 250,26 May 2022,10295.03
151,NIFTY SMALLCAP 250,25 May 2022,10198.33
152,NIFTY SMALLCAP 250,24 May 2022,10514.06
153,NIFTY SMALLCAP 250,23 May 2022,10644.69
154,NIFTY SMALLCAP 250,20 May 2022,10717.77
155,NIFTY SMALLCAP 250,19 May 2022,10493.68
156,NIFTY SMALLCAP 250,18 May 2022,10733.4
157,NIFTY SMALLCAP 250,17 May 2022,10697.37
158,NIFTY SMALLCAP 250,16 May 2022,10397.78
159,NIFTY SMALLCAP 250,13 May 2022,10260.81
160,NIFTY SMALLCAP 250,12 May 2022,10156.46
161,NIFTY SMALLCAP 250,11 May 2022,10327.46
162,NIFTY SMALLCAP 250,10 May 2022,10610.02
163,NIFTY SMALLCAP 250,09 May 2022,10832.73
164,NIFTY SMALLCAP 250,06 May 2022,11043.81
165,NIFTY SMALLCAP 250,05 May 2022,11300.39
166,NIFTY SMALLCAP 250,04 May 2022,11370.64
167,NIFTY SMALLCAP 250,02 May 2022,11636.01
168,NIFTY SMALLCAP 250,29 Apr 2022,11754.35
169,NIFTY SMALLCAP 250,28 Apr 2022,11878.73
170,NIFTY SMALLCAP 250,27 Apr 2022,11847.51
171,NIFTY SMALLCAP 250,26 Apr 2022,11915.84
172,NIFTY SMALLCAP 250,25 Apr 2022,11794.87
173,NIFTY SMALLCAP 250,22 Apr 2022,12035.41
174,NIFTY SMALLCAP 250,21 Apr 2022,12065.8
175,NIFTY SMALLCAP 250,20 Apr 2022,11914.63
176,NIFTY SMALLCAP 250,19 Apr 2022,11912.08
177,NIFTY SMALLCAP 250,18 Apr 2022,12096.01
178,NIFTY SMALLCAP 250,13 Apr 2022,12203.88
179,NIFTY SMALLCAP 250,12 Apr 2022,12163.02
180,NIFTY SMALLCAP 250,11 Apr 2022,12337.98
181,NIFTY SMALLCAP 250,08 Apr 2022,12298.64
182,NIFTY SMALLCAP 250,07 Apr 2022,12204.72
183,NIFTY SMALLCAP 250,06 Apr 2022,12257.48
184,NIFTY SMALLCAP 250,05 Apr 2022,12205.57
185,NIFTY SMALLCAP 250,04 Apr 2022,12090.22
186,NIFTY SMALLCAP 250,01 Apr 2022,11908.62
187,NIFTY SMALLCAP 250,31 Mar 2022,11687.4
188,NIFTY SMALLCAP 250,30 Mar 2022,11631.76
189,NIFTY SMALLCAP 250,29 Mar 2022,11527.21
190,NIFTY SMALLCAP 250,28 Mar 2022,11457.88
191,NIFTY SMALLCAP 250,25 Mar 2022,11525.49
192,NIFTY SMALLCAP 250,24 Mar 2022,11570.79
193,NIFTY SMALLCAP 250,23 Mar 2022,11530.37
194,NIFTY SMALLCAP 250,22 Mar 2022,11547.56
195,NIFTY SMALLCAP 250,21 Mar 2022,11511.74
196,NIFTY SMALLCAP 250,17 Mar 2022,11481.37
197,NIFTY SMALLCAP 250,16 Mar 2022,11347.23
198,NIFTY SMALLCAP 250,15 Mar 2022,11221.8
199,NIFTY SMALLCAP 250,14 Mar 2022,11315.35
200,NIFTY SMALLCAP 250,11 Mar 2022,11268.29
201,NIFTY SMALLCAP 250,10 Mar 2022,11168.64
202,NIFTY SMALLCAP 250,09 Mar 2022,11012.52
203,NIFTY SMALLCAP 250,08 Mar 2022,10786.31
204,NIFTY SMALLCAP 250,07 Mar 2022,10640.46
205,NIFTY SMALLCAP 250,04 Mar 2022,10893.77
206,NIFTY SMALLCAP 250,03 Mar 2022,11068.52
207,NIFTY SMALLCAP 250,02 Mar 2022,11026.17
208,NIFTY SMALLCAP 250,28 Feb 2022,10997.19
209,NIFTY SMALLCAP 250,25 Feb 2022,10907.54
210,NIFTY SMALLCAP 250,24 Feb 2022,10461.8
211,NIFTY SMALLCAP 250,23 Feb 2022,11113.83
212,NIFTY SMALLCAP 250,22 Feb 2022,10982.53
213,NIFTY SMALLCAP 250,21 Feb 2022,11199.14
214,NIFTY SMALLCAP 250,18 Feb 2022,11495.01
215,NIFTY SMALLCAP 250,17 Feb 2022,11589.96
216,NIFTY SMALLCAP 250,16 Feb 2022,11674.39
217,NIFTY SMALLCAP 250,15 Feb 2022,11586.14
218,NIFTY SMALLCAP 250,14 Feb 2022,11360.36
219,NIFTY SMALLCAP 250,11 Feb 2022,11865.5
220,NIFTY SMALLCAP 250,10 Feb 2022,12093.7
221,NIFTY SMALLCAP 250,09 Feb 2022,12073.88
222,NIFTY SMALLCAP 250,08 Feb 2022,12032.85
223,NIFTY SMALLCAP 250,07 Feb 2022,12217.55
224,NIFTY SMALLCAP 250,04 Feb 2022,12351.95
225,NIFTY SMALLCAP 250,03 Feb 2022,12423.59
226,NIFTY SMALLCAP 250,02 Feb 2022,12422.77
227,NIFTY SMALLCAP 250,01 Feb 2022,12219.16
228,NIFTY SMALLCAP 250,31 Jan 2022,12126.84
229,NIFTY SMALLCAP 250,28 Jan 2022,12010.98
230,NIFTY SMALLCAP 250,27 Jan 2022,11947.78
231,NIFTY SMALLCAP 250,25 Jan 2022,12003.23
232,NIFTY SMALLCAP 250,24 Jan 2022,11877.25
233,NIFTY SMALLCAP 250,21 Jan 2022,12447.19
234,NIFTY SMALLCAP 250,20 Jan 2022,12684.8
235,NIFTY SMALLCAP 250,19 Jan 2022,12699.33
236,NIFTY SMALLCAP 250,18 Jan 2022,12670.44
237,NIFTY SMALLCAP 250,17 Jan 2022,12934.83
238,NIFTY SMALLCAP 250,14 Jan 2022,12874.26
239,NIFTY SMALLCAP 250,13 Jan 2022,12786.09
240,NIFTY SMALLCAP 250,12 Jan 2022,12711.69
241,NIFTY SMALLCAP 250,11 Jan 2022,12633.18
242,NIFTY SMALLCAP 250,10 Jan 2022,12620.18
243,NIFTY SMALLCAP 250,07 Jan 2022,12445.19
244,NIFTY SMALLCAP 250,06 Jan 2022,12393.75
245,NIFTY SMALLCAP 250,05 Jan 2022,12380.28
246,NIFTY SMALLCAP 250,04 Jan 2022,12373.07
247,NIFTY SMALLCAP 250,03 Jan 2022,12308.71
0,NIFTY SMALLCAP 250,29 Dec 2023,17641.14
1,NIFTY SMALLCAP 250,28 Dec 2023,17534.45
2,NIFTY SMALLCAP 250,27 Dec 2023,17431.25
3,NIFTY SMALLCAP 250,26 Dec 2023,17379.28
4,NIFTY SMALLCAP 250,22 Dec 2023,17327.72
5,NIFTY SMALLCAP 250,21 Dec 2023,17152.5
6,NIFTY SMALLCAP 250,20 Dec 2023,16867.0
7,NIFTY SMALLCAP 250,19 Dec 2023,17449.55
8,NIFTY SMALLCAP 250,18 Dec 2023,17435.56
9,NIFTY SMALLCAP 250,15 Dec 2023,17363.41
10,NIFTY SMALLCAP 250,14 Dec 2023,17240.69
11,NIFTY SMALLCAP 250,13 Dec 2023,17107.46
12,NIFTY SMALLCAP 250,12 Dec 2023,16997.98
13,NIFTY SMALLCAP 250,11 Dec 2023,17019.05
14,NIFTY SMALLCAP 250,08 Dec 2023,16924.15
15,NIFTY SMALLCAP 250,07 Dec 2023,17069.09
16,NIFTY SMALLCAP 250,06 Dec 2023,17017.89
17,NIFTY SMALLCAP 250,05 Dec 2023,16972.19
18,NIFTY SMALLCAP 250,04 Dec 2023,16947.04
19,NIFTY SMALLCAP 250,01 Dec 2023,16742.96
20,NIFTY SMALLCAP 250,30 Nov 2023,16649.27
21,NIFTY SMALLCAP 250,29 Nov 2023,16473.48
22,NIFTY SMALLCAP 250,28 Nov 2023,16350.12
23,NIFTY SMALLCAP 250,24 Nov 2023,16313.73
24,NIFTY SMALLCAP 250,23 Nov 2023,16284.69
25,NIFTY SMALLCAP 250,22 Nov 2023,16201.0
26,NIFTY SMALLCAP 250,21 Nov 2023,16337.97
27,NIFTY SMALLCAP 250,20 Nov 2023,16305.16
28,NIFTY SMALLCAP 250,17 Nov 2023,16298.52
29,NIFTY SMALLCAP 250,16 Nov 2023,16243.52
30,NIFTY SMALLCAP 250,15 Nov 2023,16173.38
31,NIFTY SMALLCAP 250,13 Nov 2023,15995.09
32,NIFTY SMALLCAP 250,12 Nov 2023,15955.89
33,NIFTY SMALLCAP 250,10 Nov 2023,15756.89
34,NIFTY SMALLCAP 250,09 Nov 2023,15689.56
35,NIFTY SMALLCAP 250,08 Nov 2023,15734.02
36,NIFTY SMALLCAP 250,07 Nov 2023,15638.69
37,NIFTY SMALLCAP 250,06 Nov 2023,15547.68
38,NIFTY SMALLCAP 250,03 Nov 2023,15383.34
39,NIFTY SMALLCAP 250,02 Nov 2023,15228.45
40,NIFTY SMALLCAP 250,01 Nov 2023,15065.5
41,NIFTY SMALLCAP 250,31 Oct 2023,15093.39
42,NIFTY SMALLCAP 250,30 Oct 2023,15106.05
43,NIFTY SMALLCAP 250,27 Oct 2023,15094.61
44,NIFTY SMALLCAP 250,26 Oct 2023,14808.77
45,NIFTY SMALLCAP 250,25 Oct 2023,14879.7
46,NIFTY SMALLCAP 250,23 Oct 2023,14976.01
47,NIFTY SMALLCAP 250,20 Oct 2023,15565.84
48,NIFTY SMALLCAP 250,19 Oct 2023,15690.97
49,NIFTY SMALLCAP 250,18 Oct 2023,15668.06
50,NIFTY SMALLCAP 250,17 Oct 2023,15728.4
51,NIFTY SMALLCAP 250,16 Oct 2023,15623.4
52,NIFTY SMALLCAP 250,13 Oct 2023,15574.08
53,NIFTY SMALLCAP 250,12 Oct 2023,15596.35
54,NIFTY SMALLCAP 250,11 Oct 2023,15485.41
55,NIFTY SMALLCAP 250,10 Oct 2023,15379.25
56,NIFTY SMALLCAP 250,09 Oct 2023,15208.76
57,NIFTY SMALLCAP 250,06 Oct 2023,15460.21
58,NIFTY SMALLCAP 250,05 Oct 2023,15362.03
59,NIFTY SMALLCAP 250,04 Oct 2023,15274.35
60,NIFTY SMALLCAP 250,03 Oct 2023,15449.15
61,NIFTY SMALLCAP 250,29 Sep 2023,15351.8
62,NIFTY SMALLCAP 250,28 Sep 2023,15251.22
63,NIFTY SMALLCAP 250,27 Sep 2023,15299.19
64,NIFTY SMALLCAP 250,26 Sep 2023,15189.11
65,NIFTY SMALLCAP 250,25 Sep 2023,15124.08
66,NIFTY SMALLCAP 250,22 Sep 2023,15110.9
67,NIFTY SMALLCAP 250,21 Sep 2023,15107.17
68,NIFTY SMALLCAP 250,20 Sep 2023,15275.83
69,NIFTY SMALLCAP 250,18 Sep 2023,15362.25
70,NIFTY SMALLCAP 250,15 Sep 2023,15436.47
71,NIFTY SMALLCAP 250,14 Sep 2023,15392.76
72,NIFTY SMALLCAP 250,13 Sep 2023,15206.04
73,NIFTY SMALLCAP 250,12 Sep 2023,15057.64
74,NIFTY SMALLCAP 250,11 Sep 2023,15665.54
75,NIFTY SMALLCAP 250,08 Sep 2023,15513.95
76,NIFTY SMALLCAP 250,07 Sep 2023,15419.25
77,NIFTY SMALLCAP 250,06 Sep 2023,15333.09
78,NIFTY SMALLCAP 250,05 Sep 2023,15324.18
79,NIFTY SMALLCAP 250,04 Sep 2023,15228.35
80,NIFTY SMALLCAP 250,01 Sep 2023,15074.43
81,NIFTY SMALLCAP 250,31 Aug 2023,14964.03
82,NIFTY SMALLCAP 250,30 Aug 2023,14809.36
83,NIFTY SMALLCAP 250,29 Aug 2023,14680.22
84,NIFTY SMALLCAP 250,28 Aug 2023,14581.66
85,NIFTY SMALLCAP 250,25 Aug 2023,14483.33
86,NIFTY SMALLCAP 250,24 Aug 2023,14513.98
87,NIFTY SMALLCAP 250,23 Aug 2023,14532.26
88,NIFTY SMALLCAP 250,22 Aug 2023,14429.06
89,NIFTY SMALLCAP 250,21 Aug 2023,14331.64
90,NIFTY SMALLCAP 250,18 Aug 2023,14211.95
91,NIFTY SMALLCAP 250,17 Aug 2023,14251.63
92,NIFTY SMALLCAP 250,16 Aug 2023,14224.93
93,NIFTY SMALLCAP 250,14 Aug 2023,14165.59
94,NIFTY SMALLCAP 250,11 Aug 2023,14253.66
95,NIFTY SMALLCAP 250,10 Aug 2023,14290.2
96,NIFTY SMALLCAP 250,09 Aug 2023,14325.78
97,NIFTY SMALLCAP 250,08 Aug 2023,14245.13
98,NIFTY SMALLCAP 250,07 Aug 2023,14221.48
99,NIFTY SMALLCAP 250,04 Aug 2023,14176.88
100,NIFTY SMALLCAP 250,03 Aug 2023,14087.5
101,NIFTY SMALLCAP 250,02 Aug 2023,14067.17
102,NIFTY SMALLCAP 250,01 Aug 2023,14249.01
103,NIFTY SMALLCAP 250,31 Jul 2023,14219.45
104,NIFTY SMALLCAP 250,28 Jul 2023,14073.98
105,NIFTY SMALLCAP 250,27 Jul 2023,14012.67
106,NIFTY SMALLCAP 250,26 Jul 2023,13993.43
107,NIFTY SMALLCAP 250,25 Jul 2023,13947.13
108,NIFTY SMALLCAP 250,24 Jul 2023,13940.07
109,NIFTY SMALLCAP 250,21 Jul 2023,13905.94
110,NIFTY SMALLCAP 250,20 Jul 2023,13862.52
111,NIFTY SMALLCAP 250,19 Jul 2023,13825.02
112,NIFTY SMALLCAP 250,18 Jul 2023,13724.15
113,NIFTY SMALLCAP 250,17 Jul 2023,13823.43
114,NIFTY SMALLCAP 250,14 Jul 2023,13715.34
115,NIFTY SMALLCAP 250,13 Jul 2023,13536.45
116,NIFTY SMALLCAP 250,12 Jul 2023,13632.94
117,NIFTY SMALLCAP 250,11 Jul 2023,13565.98
118,NIFTY SMALLCAP 250,10 Jul 2023,13438.88
119,NIFTY SMALLCAP 250,07 Jul 2023,13482.68
120,NIFTY SMALLCAP 250,06 Jul 2023,13521.61
121,NIFTY SMALLCAP 250,05 Jul 2023,13407.62
122,NIFTY SMALLCAP 250,04 Jul 2023,13324.41
123,NIFTY SMALLCAP 250,03 Jul 2023,13306.16
124,NIFTY SMALLCAP 250,30 Jun 2023,13188.32
125,NIFTY SMALLCAP 250,28 Jun 2023,13124.15
126,NIFTY SMALLCAP 250,27 Jun 2023,13099.76
127,NIFTY SMALLCAP 250,26 Jun 2023,13027.19
128,NIFTY SMALLCAP 250,23 Jun 2023,12938.93
129,NIFTY SMALLCAP 250,22 Jun 2023,13075.39
130,NIFTY SMALLCAP 250,21 Jun 2023,13171.96
131,NIFTY SMALLCAP 250,20 Jun 2023,13163.28
132,NIFTY SMALLCAP 250,19 Jun 2023,13109.5
133,NIFTY SMALLCAP 250,16 Jun 2023,13068.86
134,NIFTY SMALLCAP 250,15 Jun 2023,12964.37
135,NIFTY SMALLCAP 250,14 Jun 2023,12924.0
136,NIFTY SMALLCAP 250,13 Jun 2023,12887.1
137,NIFTY SMALLCAP 250,12 Jun 2023,12793.22
138,NIFTY SMALLCAP 250,09 Jun 2023,12709.52
139,NIFTY SMALLCAP 250,08 Jun 2023,12717.63
140,NIFTY SMALLCAP 250,07 Jun 2023,12803.18
141,NIFTY SMALLCAP 250,06 Jun 2023,12661.26
142,NIFTY SMALLCAP 250,05 Jun 2023,12593.2
143,NIFTY SMALLCAP 250,02 Jun 2023,12558.38
144,NIFTY SMALLCAP 250,01 Jun 2023,12497.92
145,NIFTY SMALLCAP 250,31 May 2023,12395.45
146,NIFTY SMALLCAP 250,30 May 2023,12299.83
147,NIFTY SMALLCAP 250,29 May 2023,12293.14
148,NIFTY SMALLCAP 250,26 May 2023,12258.38
149,NIFTY SMALLCAP 250,25 May 2023,12202.13
150,NIFTY SMALLCAP 250,24 May 2023,12164.95
151,NIFTY SMALLCAP 250,23 May 2023,12158.17
152,NIFTY SMALLCAP 250,22 May 2023,12143.28
153,NIFTY SMALLCAP 250,19 May 2023,12094.92
154,NIFTY SMALLCAP 250,18 May 2023,12098.73
155,NIFTY SMALLCAP 250,17 May 2023,12148.41
156,NIFTY SMALLCAP 250,16 May 2023,12096.73
157,NIFTY SMALLCAP 250,15 May 2023,12092.13
158,NIFTY SMALLCAP 250,12 May 2023,12004.66
159,NIFTY SMALLCAP 250,11 May 2023,12049.94
160,NIFTY SMALLCAP 250,10 May 2023,11964.22
161,NIFTY SMALLCAP 250,09 May 2023,11903.79
162,NIFTY SMALLCAP 250,08 May 2023,11954.23
163,NIFTY SMALLCAP 250,05 May 2023,11866.58
164,NIFTY SMALLCAP 250,04 May 2023,11932.39
165,NIFTY SMALLCAP 250,03 May 2023,11830.96
166,NIFTY SMALLCAP 250,02 May 2023,11814.83
167,NIFTY SMALLCAP 250,28 Apr 2023,11739.54
168,NIFTY SMALLCAP 250,27 Apr 2023,11624.23
169,NIFTY SMALLCAP 250,26 Apr 2023,11567.62
